Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
17465515,"The Story of a New Name (Neapolitan Novels, #2)",Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""""","=""""",5,4.45,Europa Editions,Paperback,471,2013,2012,2016/10/15,2016/01/08,,,read,,,,2,0
13586707,"My Brilliant Friend (My Brilliant Friend, #1)",Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""""","=""""",5,4.05,Europa Editions,Paperback,331,2012,2011,2016/09/25,2016/01/08,,,read,,,,2,0
14942,Mrs. Dalloway,Virginia Woolf,"Woolf, Virginia",Maureen Howard,"=""0151009988""","=""9780151009985""",0,3.79,Houghton Mifflin Harcourt,Hardcover,194,2002,1925,,2017/11/09,to-read,to-read (#114),to-read,,,,0,0
45495,El alquimista: Una fábula para seguir tus sueños,Paulo Coelho,"Coelho, Paulo",,"=""""","=""""",0,3.91,HarperCollins Espanol,Paperback,192,2022,1993,,2017/06/08,to-read,to-read (#113),to-read,,,,0,0
3087,A Room with a View,E.M. Forster,"Forster, E.M.",,"=""1420925431""","=""9781420925432""",0,3.90,Digireads.Com,Paperback,119,2005,1908,,2014/12/29,to-read,to-read (#112),to-read,,,,0,0
4900,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",,"=""1892295490""","=""9781892295491""",0,3.43,Green Integer,Paperback,188,2003,1899,,2014/12/26,to-read,to-read (#111),to-read,,,,0,0
50617,I Thought My Father Was God and Other True Tales from NPR's National Story Project,Paul Auster,"Auster, Paul",Nelly Reifler,"=""0312421001""","=""9780312421007""",5,3.89,Picador,Paperback,416,2002,2001,2017/12/27,2017/12/27,,,read,,,,1,0
2806687,En esto creo,Carlos Fuentes,"Fuentes, Carlos",,"=""9686941770""","=""9789686941777""",0,3.81,Destino,Paperback,313,2002,2002,,2017/11/09,to-read,to-read (#110),to-read,,,,0,0
295,Treasure Island,Robert Louis Stevenson,"Stevenson, Robert Louis",N.C. Wyeth,"=""0753453800""","=""9780753453803""",0,3.85,Kingfisher,Hardcover,352,2001,1882,,2017/12/17,to-read,to-read (#109),to-read,,,,0,0
15975,Blonde,Joyce Carol Oates,"Oates, Joyce Carol",,"=""2253152854""","=""9782253152859""",0,3.93,Le Livre de Poche,Mass Market Paperback,1110,2002,2000,,2017/12/17,to-read,to-read (#108),to-read,,,,0,0
378,The Phantom Tollbooth,Norton Juster,"Juster, Norton","Jules Feiffer, Maurice Sendak","=""0394820371""","=""9780394820378""",0,4.20,Random House Bullseye Books,Paperback,248,1996,1961,,2017/12/17,to-read,to-read (#107),to-read,,,,0,0
9503,Saving Fish from Drowning,Amy Tan,"Tan, Amy",,"=""034546401X""","=""9780345464019""",0,3.46,Ballantine Books,Paperback,472,2006,2005,,2017/12/17,to-read,to-read (#106),to-read,,,,0,0
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan","Michael Henry Heim, Richmond Hoxie","=""0571224385""","=""9780571224388""",0,4.11,Harper Perennial,Paperback,314,2009,1984,,2017/12/17,to-read,to-read (#105),to-read,,,,0,0
16902,Walden,Henry David Thoreau,"Thoreau, Henry David",Bill McKibben,"=""""","=""""",0,3.78,Princeton University Press,Paperback,352,2004,1854,,2017/12/17,to-read,to-read (#104),to-read,,,,0,0
4069,Man’s Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Isle Lasch","=""080701429X""","=""9780807014295""",0,4.37,Beacon Press,Paperback,165,2006,1946,,2017/12/17,to-read,to-read (#103),to-read,,,,0,0
9581366,Aenid,Virgil,"Virgil, Virgil",John Dryden,"=""""","=""""",0,3.87,Wilder Publications,Nook,304,2010,-19,,2017/12/17,to-read,to-read (#102),to-read,,,,0,0
52036,Siddhartha,Hermann Hesse,"Hesse, Hermann","Hilda Rosner, Zigmantas Ardickas","=""""","=""""",0,4.07,Bantam Books,Mass Market Paperback,152,1981,1922,,2017/12/17,to-read,to-read (#101),to-read,,,,0,0
18811271,One Thousand and One Nights: A Retelling,Hanan Al-Shaykh,"Al-Shaykh, Hanan",Mary Gaitskill,"=""0307948994""","=""9780307948991""",5,3.78,Knopf Doubleday Publishing Group,Paperback,320,2014,2011,2017/11/10,2017/11/10,,,read,,,,1,0
17707616,NW,Zadie Smith,"Smith, Zadie",,"=""0143123939""","=""9780143123934""",4,3.48,Penguin Books,Paperback,416,2013,2012,2017/11/10,2017/11/10,,,read,,,,1,0
29568874,Escuadra hacia la muerte (Clásicos Castalia) (Spanish Edition),Alfonso Sastre,"Sastre, Alfonso",Farris Anderson,"=""8497405374""","=""9788497405379""",5,3.58,Castalia Ediciones,Paperback,208,2012,,2017/11/09,2017/11/09,,,read,,,,1,0
11869272,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",Katherine Boo,"Boo, Katherine",,"=""1400067553""","=""9781400067558""",4,3.98,Random House,Hardcover,278,2012,2012,2017/11/09,2017/11/09,,,read,,,,1,0
18585282,Salt,Nayyirah Waheed,"Waheed, Nayyirah",,"=""""","=""""",0,4.24,CreateSpace,Paperback,251,2013,2013,,2017/11/02,to-read,to-read (#100),to-read,,,,0,0
22523971,Nejma,Nayyirah Waheed,"Waheed, Nayyirah",,"=""""","=""""",0,4.02,CreateSpace,Paperback,172,2014,2014,,2017/11/02,to-read,to-read (#99),to-read,,,,0,0
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Jashar Awan,"=""""","=""""",5,4.32,Alfred A. Knopf,Hardcover,477,2013,2013,2017/07/27,2017/07/27,,,read,,,,1,0
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""""","=""""",0,4.29,Modern Library,Paperback,279,2023,1813,,2017/07/27,,,read,,,,1,0
46544,"The Shelters of Stone (Earth's Children, #5)",Jean M. Auel,"Auel, Jean M.",,"=""0553382616""","=""9780553382617""",0,3.87,Bantam,Mass Market Paperback,891,2004,2002,,2017/07/27,to-read,to-read (#98),to-read,,,,0,0
74389,"The Plains of Passage (Earth's Children, #4)",Jean M. Auel,"Auel, Jean M.",,"=""0553381652""","=""9780553381658""",0,3.85,Random House Publishing Group,Mass Market Paperback,784,2002,1990,,2017/07/27,to-read,to-read (#97),to-read,,,,0,0
49824,"The Mammoth Hunters (Earth's Children, #3)",Jean M. Auel,"Auel, Jean M.",,"=""0553381644""","=""9780553381641""",0,3.95,Bantam,Paperback,688,2002,1985,,2017/07/27,to-read,to-read (#96),to-read,,,,0,0
40493,"The Valley of Horses (Earth's Children, #2)",Jean M. Auel,"Auel, Jean M.",Sandra Burr,"=""0553381660""","=""9780553381665""",0,4.03,Bantam,Paperback,564,2002,1982,,2017/07/27,to-read,to-read (#95),to-read,,,,0,0
1295,"The Clan of the Cave Bear (Earth's Children, #1)",Jean M. Auel,"Auel, Jean M.",Sandra Burr,"=""0553381679""","=""9780553381672""",0,4.10,Bantam,Paperback,512,2002,1980,,2017/07/27,to-read,to-read (#94),to-read,,,,0,0
25489625,Between the World and Me,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""""","=""""",0,4.40,Spiegel & Grau,Hardcover,152,2015,2015,,2017/07/26,to-read,to-read (#93),to-read,,,,0,0
11334,Song of Solomon,Toni Morrison,"Morrison, Toni",,"=""140003342X""","=""9781400033423""",0,4.14,Vintage,Paperback,338,2004,1977,,2017/07/09,to-read,to-read (#92),to-read,,,,0,0
16981,Invisible Man,Ralph Ellison,"Ellison, Ralph",,"=""""","=""""",0,3.91,Vintage,Paperback,581,1995,1952,,2017/07/09,to-read,to-read (#91),to-read,,,,0,0
19057,I Am the Messenger,Markus Zusak,"Zusak, Markus",,"=""""","=""""",0,4.03,Alfred A. Knopf Borzoi Books,Paperback,357,2006,2002,,2017/07/09,to-read,to-read (#90),to-read,,,,0,0
2022443,"TailSpin (FBI Thriller, #12)",Catherine Coulter,"Coulter, Catherine",,"=""0399155031""","=""9780399155031""",3,4.10,G.P. Putnam's Sons,Hardcover,403,2008,2008,2017/06/30,2017/06/28,,,read,,,,1,0
17728,The House of Mirth,Edith Wharton,"Wharton, Edith",Nina Bawden,"=""1844082938""","=""9781844082933""",0,3.97,Virago UK,Paperback,351,2006,1905,,2017/06/29,to-read,to-read (#89),to-read,,,,0,0
11486,The Color Purple,Alice Walker,"Walker, Alice",,"=""""","=""""",5,4.27,Pocket,Paperback,295,2004,1982,2017/06/29,2017/06/28,,,read,,,,1,0
60943,In Search of Our Mothers' Gardens: Womanist Prose,Alice Walker,"Walker, Alice",,"=""0156028646""","=""9780156028646""",0,4.29,Mariner Books,Paperback,418,2003,1983,,2017/06/29,to-read,to-read (#88),to-read,,,,0,0
24228353,Trail of Broken Wings,Sejal Badani,"Badani, Sejal",,"=""1477872078""","=""9781477872079""",4,4.02,Lake Union Publishing,Kindle Edition,379,2015,2015,2017/06/28,2017/05/28,,,read,,,,1,0
6433752,The Lacuna,Barbara Kingsolver,"Kingsolver, Barbara",,"=""0060852577""","=""9780060852573""",5,3.82,Harper,Hardcover,508,2009,2009,2017/06/28,2017/06/08,,,read,,,,1,0
15451058,My Life on the Road,Gloria Steinem,"Steinem, Gloria",,"=""0679456201""","=""9780679456209""",0,4.07,Random House,Hardcover,276,2015,2015,,2017/06/14,to-read,to-read (#87),to-read,,,,0,0
23168277,"The Sympathizer (The Sympathizer, #1)",Viet Thanh Nguyen,"Nguyen, Viet Thanh",,"=""0802123457""","=""9780802123459""",4,4.01,Grove Press,Hardcover,371,2015,2015,2017/06/08,2016/11/05,,,read,,,,1,0
830502,It,Stephen        King,"King, Stephen",,"=""0450411435""","=""9780450411434""",0,4.24,New English Library,Paperback,1116,1987,1986,,2017/06/07,to-read,to-read (#86),to-read,,,,0,0
7244,The Poisonwood Bible,Barbara Kingsolver,"Kingsolver, Barbara",,"=""""","=""""",5,4.10,Harper Perennial Modern Classics,Paperback,546,2005,1998,2017/05/28,2017/05/20,,,read,,,,1,0
18405,Gone with the Wind,Margaret Mitchell,"Mitchell, Margaret",,"=""""","=""""",5,4.31,Warner Books,Mass Market Paperback,1037,1999,1936,2017/05/20,2014/12/26,,,read,,,,1,0
30868,"The Bean Trees (Greer Family, #1)",Barbara Kingsolver,"Kingsolver, Barbara",,"=""0812474945""","=""9780812474947""",5,4.00,Perfection Learning,Paperback,232,1989,1988,2017/05/20,2017/02/02,,,read,,,,1,0
320,One Hundred Years of Solitude,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""""","=""""",0,4.12,Harper,Mass Market Paperback,417,2003,1967,,2017/05/05,to-read,to-read (#85),to-read,,,,0,0
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,"Diamond, Jared",,"=""0739467352""","=""9780739467350""",0,4.04,W.W. Norton & Company,Paperback,498,2005,1997,,2017/05/05,to-read,to-read (#84),to-read,,,,0,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",0,3.70,Penguin Books ,Paperback,182,1999,1954,,2017/03/31,to-read,to-read (#83),to-read,,,,0,0
80176,"Winesburg, Ohio",Sherwood Anderson,"Anderson, Sherwood",Ted Olson,"=""0192839772""","=""9780192839770""",0,3.84,Oxford University Press,Paperback,240,1999,1919,,2017/05/05,to-read,to-read (#82),to-read,,,,0,0
25893693,"Lilac Girls (Lilac Girls, #1)",Martha Hall Kelly,"Kelly, Martha Hall",,"=""1101883073""","=""9781101883075""",0,4.29,Ballantine Books,Hardcover,487,2016,2016,,2017/04/26,to-read,to-read (#81),to-read,,,,0,0
1617,"Night  (The Night Trilogy, #1)",Elie Wiesel,"Wiesel, Elie","Marion Wiesel, François Mauriac","=""""","=""""",0,4.38,Hill & Wang,Paperback,120,2006,1956,,2017/04/26,to-read,to-read (#80),to-read,,,,0,0
91494,The Death of the Heart,Elizabeth Bowen,"Bowen, Elizabeth",,"=""0385720173""","=""9780385720175""",0,3.65,Anchor Books,Paperback,418,2000,1938,,2017/04/08,to-read,to-read (#79),to-read,,,,0,0
37415,Their Eyes Were Watching God,Zora Neale Hurston,"Hurston, Zora Neale",,"=""0061120065""","=""9780061120060""",5,3.99,Amistad,Paperback,238,2006,1937,2017/04/07,2017/02/02,,,read,,,,1,0
37793,A Doll's House,Henrik Ibsen,"Ibsen, Henrik",,"=""1406914835""","=""9781406914832""",4,3.76,Hard Press,Paperback,122,2007,1879,2017/03/31,2017/03/20,,,read,,,,1,0
5246,Ethan Frome,Edith Wharton,"Wharton, Edith","Anita Shreve, Elizabeth Ammons","=""""","=""""",4,3.45,Penguin Classics,Paperback,99,2005,1911,2017/03/20,2017/03/10,,,read,,,,1,0
38447,"The Handmaid’s Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",4,4.14,Anchor Books,Paperback,311,1998,1985,2017/03/10,2017/03/10,,,read,,,,1,0
58345,The Awakening,Kate Chopin,"Chopin, Kate",,"=""0543898083""","=""9780543898081""",5,3.68,Elibron Classics,Paperback,195,2006,1899,2017/03/10,2017/02/02,,,read,,,,1,0
22557272,The Girl on the Train,Paula Hawkins,"Hawkins, Paula",,"=""1594633665""","=""9781594633669""",0,3.96,Riverhead Books,Hardcover,336,2015,2015,,2017/02/12,to-read,to-read (#78),to-read,,,,0,0
830205,Sylvia's Lovers,Elizabeth Gaskell,"Gaskell, Elizabeth",Shirley Foster,"=""""","=""""",0,3.76,Penguin Classics,Paperback,484,1997,1863,,2017/02/10,to-read,to-read (#77),to-read,,,,0,0
383206,Wives and Daughters,Elizabeth Gaskell,"Gaskell, Elizabeth",Pam Morris,"=""014043478X""","=""9780140434781""",0,4.12,Penguin Books,Paperback,679,1997,1866,,2017/02/10,to-read,to-read (#76),to-read,,,,0,0
156538,North and South,Elizabeth Gaskell,"Gaskell, Elizabeth",,"=""0140620192""","=""9780140620191""",0,4.15,Penguin Books,Paperback,521,1994,1855,,2017/02/10,to-read,to-read (#75),to-read,,,,0,0
1420,Hamlet,William Shakespeare,"Shakespeare, William","Harold Bloom, Rex Gibson, Israel Gollancz, Henry Norman Hudson, L.A. Sherman, Max J. Herzberg","=""0521618746""","=""9780521618748""",3,4.02,Cambridge University Press,Paperback,289,2005,1601,2017/02/10,2017/01/23,,,read,,,,1,0
182381,Cranford,Elizabeth Gaskell,"Gaskell, Elizabeth",Patricia Ingham,"=""0141439882""","=""9780141439884""",3,3.84,Penguin Classics,Paperback,257,2006,1853,2017/02/10,2017/01/22,,,read,,,,1,0
30989285,Age of Anger: A History of the Present,Pankaj Mishra,"Mishra, Pankaj",,"=""0374715823""","=""9780374715823""",0,3.64,"Farrar, Straus and Giroux",Kindle Edition,416,2017,2017,,2017/02/08,to-read,to-read (#74),to-read,,,,0,0
31173,Villette,Charlotte Brontë,"Brontë, Charlotte","Ignes Sodre, A.S. Byatt","=""""","=""""",0,3.78,Modern Library,Paperback,573,2001,1853,,2017/02/02,to-read,to-read (#73),to-read,,,,0,0
29430776,"Attending: Medicine, Mindfulness, and Humanity",Ronald Epstein,"Epstein, Ronald",,"=""1501121715""","=""9781501121715""",0,3.97,Scribner,Hardcover,304,2017,,,2017/01/27,to-read,to-read (#72),to-read,,,,0,0
14741290,The Secret Thoughts of an Unlikely Convert: An English Professor's Journey Into Christian Faith,Rosaria Champagne Butterfield,"Butterfield, Rosaria Champagne",,"=""1884527388""","=""9781884527388""",0,4.26,Crown & Covenant Publications,Paperback,153,2012,2012,,2017/01/22,to-read,to-read (#71),to-read,,,,0,0
831697,"Uncle Tom's Cabin or, Life Among the Lowly",Harriet Beecher Stowe,"Stowe, Harriet Beecher",Ann Douglas,"=""0140390030""","=""9780140390032""",0,3.91,Penguin Classics,Paperback,629,1981,1852,,2016/03/24,to-read,to-read (#70),to-read,,,,0,0
23125266,I Let You Go,Clare Mackintosh,"Mackintosh, Clare",,"=""0751554154""","=""9780751554151""",4,4.04,Sphere,Paperback,371,2014,2014,2017/01/22,2017/01/22,,,read,,,,1,0
148603,"Blind Justice (Sir John Fielding, #1)",Bruce Alexander,"Alexander, Bruce",,"=""0425150070""","=""9780425150078""",4,4.03,Berkley,Mass Market Paperback,323,1995,1994,2017/01/22,2017/01/22,,,read,,,,1,0
393147,The Crow (The Books of Pellinor #3),Alison Croggon,"Croggon, Alison",,"=""0763634093""","=""9780763634094""",0,4.04,Candlewick Press,Hardcover,511,2007,2006,,2016/06/23,to-read,to-read (#69),to-read,,,,0,0
2547,The Prophet,Kahlil Gibran,"Gibran, Kahlil",,"=""000100039X""","=""9780001000391""",0,4.23,Rupa & Co,Paperback,127,2003,1923,,2016/10/05,to-read,to-read (#68),to-read,,,,0,0
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""""","=""""",5,4.35,Riverhead Books,Paperback,371,2004,2003,,2014/12/22,,,read,,,,1,0
23174274,"Glass Sword (Red Queen, #2)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062310666""","=""9780062310668""",0,3.79,HarperTeen,Hardcover,444,2016,2016,,2016/11/04,to-read,to-read (#67),to-read,,,,0,0
766319,Born Confused (Born Confused #1),Tanuja Desai Hidier,"Hidier, Tanuja Desai",,"=""0439510112""","=""9780439510110""",3,3.83,Scholastic Paperbacks,Paperback,512,2003,2002,2017/01/22,2017/01/04,,,read,,,,1,0
25899336,When Breath Becomes Air,Paul Kalanithi,"Kalanithi, Paul",Abraham   Verghese,"=""0812988418""","=""9780812988413""",5,4.41,Random House,Kindle Edition,208,2016,2016,2017/01/22,2016/01/17,,,read,,,,1,0
17235026,"The Girl with All the Gifts (The Girl With All the Gifts, #1)",M.R. Carey,"Carey, M.R.",,"=""0356500152""","=""9780356500157""",4,3.95,Orbit ,Paperback,461,2014,2014,2017/01/22,2017/01/22,,,read,,,,1,0
3399,Birds Without Wings,Louis de Bernières,"Bernières, Louis de",,"=""1400079322""","=""9781400079322""",0,4.16,Vintage,Paperback,554,2005,2004,,2016/12/22,to-read,to-read (#66),to-read,,,,0,0
1079025,The Book of Not,Tsitsi Dangarembga,"Dangarembga, Tsitsi",,"=""0954702379""","=""9780954702373""",0,3.63,Ayebia Clarke Publishing,Paperback,246,2006,2006,,2016/12/22,to-read,to-read (#65),to-read,,,,0,0
158674,Nervous Conditions,Tsitsi Dangarembga,"Dangarembga, Tsitsi",,"=""1580051340""","=""9781580051347""",5,4.04,Seal Pr,Paperback,204,2004,1988,2016/12/20,2016/12/15,,,read,,,,1,0
110095,"An Assembly Such as This  (Fitzwilliam Darcy, Gentleman #1)",Pamela Aidan,"Aidan, Pamela",,"=""0743291344""","=""9780743291347""",0,3.71,Atria,Paperback,255,2006,2003,,2016/12/18,to-read,to-read (#64),to-read,,,,0,0
19380,Candide,Voltaire,"Voltaire, Voltaire","Rockwell Kent, Walter Jerrold, Don Hagen, Sara Gioacchino Corcos","=""0486266893""","=""9780486266893""",0,3.76,"Dover Publications, Incorporated",Paperback,129,1991,1759,,2016/11/04,to-read,to-read (#63),to-read,,,,0,0
28390369,Swing Time,Zadie Smith,"Smith, Zadie",,"=""0241144159""","=""9780241144152""",0,3.56,Hamish Hamilton,Hardcover,453,2016,2016,,2016/11/25,to-read,to-read (#62),to-read,,,,0,0
13623785,The Cutting Season,Attica Locke,"Locke, Attica",,"=""0061802050""","=""9780061802058""",5,3.63,Amistad,Hardcover,384,2012,2012,2016/10/15,2016/10/05,,,read,,,,1,0
12282946,Kisses from Katie: A Story of Relentless Love and Redemption,Katie Davis Majors,"Majors, Katie Davis",Beth Clark,"=""1451612095""","=""9781451612097""",4,4.39,Howard Books,Paperback,304,2012,2011,2016/10/09,2016/09/15,,,read,"An honest portrayal of the ups and downs of life, not just in another country but in any circumstance. Didn't necessarily like the format (tell a story about life in Uganda, relate it to a Biblical principle, share a journal entry), and the ""journal entries"" didn't really seem like they were completely raw, what she had really written in the moment. But overall, a great picture of life and of the ways that we are called to share God's love with others. ",,,1,0
19288043,Gone Girl,Gillian Flynn,"Flynn, Gillian",,"=""""","=""""",3,4.14,Ballantine Books,Paperback,415,2014,2012,2016/10/08,2016/10/05,,,read,"When I started this book, I almost put it down after the first few chapters. It was boring, to put it plainly, too contrived and clichéd to have any literary substance. <br/>And then, PLOT TWIST! It became a thriller, a book about two psychopaths inexplicably and dangerously conflicted between their feelings of mutual hatred and love. It's one of those books that leaves a heavy feeling somewhere deep within you. It still felt a little contrived, especially the ending, but it was different, I'll give it that. It kept me interested, but only after struggling through the first half. ",true,,1,0
32261,Tess of the D’Urbervilles,Thomas Hardy,"Hardy, Thomas","Margaret R. Higonnet, Tim Dolin","=""""","=""""",4,3.83,Penguin Classics,Paperback,518,2003,1891,2016/10/05,2016/09/02,,,read,"I thought that the ending was a bit of a cop-out, but overall I really liked this book. I enjoyed Hardy's style of writing and his ""contrived coincidences"" didn't bother me as much as people said that they would. I think this is a bit overly negative in terms of Hardy's representation of the human experience, but it was also accurate in terms of the time and reflected the social challenges of the time, especially for women. There were so many good quotes and insights about life in the writing. I was constantly underlining snippets of writing. I'd recommend this to someone who enjoys books written in a bit of an older style but with the classic feel and a driving plot. ",,,1,0
22328546,"Red Queen (Red Queen, #1)",Victoria Aveyard,"Aveyard, Victoria",,"=""""","=""""",4,3.99,HarperTeen,Hardcover,388,2015,2015,2016/09/28,2016/09/25,,,read,,,,1,0
15507958,"Me Before You (Me Before You, #1)",Jojo Moyes,"Moyes, Jojo",,"=""0670026603""","=""9780670026609""",3,4.26,Pamela Dorman Books/Viking,Hardcover,369,2012,2012,2016/09/10,2016/09/10,,,read,,,,1,0
23209971,Girl at War,Sara Nović,"Nović, Sara",,"=""0812996348""","=""9780812996340""",4,4.01,Random House,Hardcover,320,2015,2015,,2016/01/04,,,read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Mary GrandPré, Jim Kay","=""""","=""""",5,4.57,Scholastic,Paperback,734,2002,2000,2016/01/04,2010/07/27,,,read,,,,1,0
49750,An Abundance of Katherines,John Green,"Green, John",,"=""0525476881""","=""9780525476887""",3,3.51,Dutton Books for Young Readers,Hardcover,229,2006,2006,2016/09/02,2014/12/26,,,read,,,,1,0
10966007,The Help,Kathryn Stockett,"Stockett, Kathryn",,"=""0425245136""","=""9780425245132""",0,4.46,Berkley,Paperback,522,2011,2009,,2014/12/22,to-read,to-read (#8),to-read,,,,0,0
393145,The Riddle (The Books of Pellinor #2),Alison Croggon,"Croggon, Alison",,"=""0763630152""","=""9780763630157""",4,4.12,Candlewick Press,Hardcover,490,2006,2005,2016/08/08,2016/06/23,,,read,,,,1,0
29056083,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",J.K. Rowling,"Rowling, J.K.","Jack Thorne, John Tiffany","=""""","=""""",4,3.48,"Little, Brown",Hardcover,343,2016,2016,2016/08/03,2016/08/03,,,read,Got it in the mail Tuesday afternoon and finished it overnight... So good. So hard to put down. So happy to revisit this world :D,,,1,0
23714521,Orbiting Jupiter,Gary D. Schmidt,"Schmidt, Gary D.",,"=""""","=""""",0,4.23,Clarion Books,Kindle Edition,183,2015,2015,,2016/06/30,to-read,to-read (#61),to-read,,,,0,0
304344,The Man Who Loved Children,Christina Stead,"Stead, Christina",Randall Jarrell,"=""0312280440""","=""9780312280444""",0,3.57,Picador USA,Paperback,527,2001,1940,,2016/06/30,to-read,to-read (#60),to-read,,,,0,0
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",0,4.10,Dial Press,Paperback,275,1999,1969,,2014/12/26,to-read,to-read (#59),to-read,,,,0,0
393146,"The Naming (The Books of Pellinor, #1)",Alison Croggon,"Croggon, Alison",,"=""0763631620""","=""9780763631628""",3,4.03,Candlewick Press,Paperback,492,2006,2002,2016/06/23,2014/12/22,,,read,,,,1,0
21873092,The Bone Queen,Alison Croggon,"Croggon, Alison",,"=""""","=""""",0,3.98,Candlewick Press,Unknown Binding,,2017,2016,,2016/06/23,to-read,to-read (#58),to-read,,,,0,0
2550219,"The Singing (The Books of Pellinor, #4)",Alison Croggon,"Croggon, Alison",,"=""1406308021""","=""9781406308020""",0,4.23,Walker Books,Paperback,496,2008,2008,,2016/06/23,to-read,to-read (#57),to-read,,,,0,0
3711,White Teeth,Zadie Smith,"Smith, Zadie",,"=""0375703861""","=""9780375703867""",3,3.79,Vintage,Paperback,448,2001,2000,2016/04/03,2016/02/01,,,read,,,,1,0
10411550,Allah: A Christian Response,Miroslav Volf,"Volf, Miroslav",,"=""0061927074""","=""9780061927072""",0,3.92,HarperOne,Hardcover,336,2011,2011,,2016/01/08,to-read,to-read (#56),to-read,,,,0,0
59716,To the Lighthouse,Virginia Woolf,"Woolf, Virginia",Eudora Welty,"=""""","=""""",0,3.80,Harvest Books,Paperback,209,1989,1927,2016/02/01,2015/12/22,to-read,to-read (#55),to-read,,,,1,0
1021494,The Trinity & Subordinationism: The Doctrine of God & the Contemporary Gender Debate,Kevin Giles,"Giles, Kevin",,"=""0830826637""","=""9780830826636""",0,3.93,IVP Academic,Paperback,282,2002,2002,,2016/02/01,to-read,to-read (#54),to-read,,,,0,0
231137,I Suffer Not a Woman: Rethinking I Timothy 2:11-15 in Light of Ancient Evidence,Richard Clark Kroeger,"Kroeger, Richard Clark",Catherine Clark Kroeger,"=""0801052505""","=""9780801052507""",0,3.91,Baker Academic,Paperback,250,1998,1998,,2016/02/01,to-read,to-read (#53),to-read,,,,0,0
15790842,"Life After Life (Todd Family, #1)",Kate Atkinson,"Atkinson, Kate",,"=""0316176486""","=""9780316176484""",4,3.78,Reagan Arthur Books,Hardcover,544,2013,2013,2016/01/25,2016/01/04,,,read,Left me a little confused but I enjoyed it. Great writing. ,,,1,0
68210,"Gilead (Gilead, #1)",Marilynne Robinson,"Robinson, Marilynne",,"=""031242440X""","=""9780312424404""",5,3.85,Picador USA,Paperback,247,2006,2004,2016/01/17,2014/12/20,,,read,"This book was not what I expected it to be but I loved it anyways. Marilynne Robinson writes beautifully and ensconced in her words are delicious tidbits of wisdom for the modern age, even from a book set in the 50s or 60s. <br/>One of my favorite quotes from it- ""there are a thousand thousand reasons to live this life, every one of them sufficient."" ",,,1,0
113304,The Thief Lord,Cornelia Funke,"Funke, Cornelia",,"=""1903434777""","=""9781903434772""",5,3.98,Chicken House,Paperback,350,2002,2000,2016/01/15,2016/01/04,,,read,,,,1,0
17675462,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545424925""","=""9780545424929""",0,4.05,Scholastic Press,Hardcover,409,2012,2012,,2016/01/13,to-read,to-read (#52),to-read,,,,0,0
11138,Mere Christianity,C.S. Lewis,"Lewis, C.S.",,"=""0684823780""","=""9780684823782""",5,4.36,Touchstone Books,Paperback,191,1996,1952,2016/01/11,2015/12/22,,,read,,,,1,0
46165,This Side of Paradise,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""0684843781""","=""9780684843780""",0,3.64,Scribner,Paperback,275,1998,1920,,2016/01/09,to-read,to-read (#51),to-read,,,,0,0
139855,Knowing God,J.I. Packer,"Packer, J.I.",,"=""""","=""""",0,4.33,InterVarsity Press,Paperback,286,1993,1973,,2016/01/04,to-read,to-read (#50),to-read,,,,0,0
3206011,Crazy Love: Overwhelmed by a Relentless God,Francis Chan,"Chan, Francis","Danae Yankoski, Chris Tomlin","=""1434768511""","=""9781434768513""",0,4.16,David C. Cook,Paperback,187,2008,2008,,2016/01/04,to-read,to-read (#49),to-read,,,,0,0
