Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
35533912,The Art of Turning: From sin to Christ for a joyfully clear conscience,Kevin DeYoung,"DeYoung, Kevin",,"=""1911272217""","=""9781911272212""",5,4.17,10Publishing,Paperback,40,2017,2017,2019/07/28,2019/07/28,,,read,,,,1,0
13189396,Intrusion,Ken MacLeod,"MacLeod, Ken",,"=""1841499390""","=""9781841499390""",0,3.36,Orbit,Hardcover,387,2012,2012,,2019/07/24,to-read,to-read (#94),to-read,,,,0,0
32109569,"We Are Legion (We Are Bob) (Bobiverse, #1)",Dennis E. Taylor,"Taylor, Dennis E.",,"=""""","=""""",4,4.28,Worldbuilders Press,Kindle Edition,383,2016,2016,2019/07/23,2017/10/13,,,read,,,,1,0
42593791,The City of Folding Faces,Jayinee Basu,"Basu, Jayinee",,"=""1941360262""","=""9781941360262""",4,3.83,Lanternfish Press,Paperback,168,2019,,2019/07/23,2019/07/24,,,read,,,,1,0
42201321,The Outsider,Stephen        King,"King, Stephen",,"=""1501181009""","=""9781501181009""",0,4.01,Gallery Books,Paperback,561,2019,2018,,2019/07/22,to-read,to-read (#93),to-read,,,,0,0
41035889,Where the Crawdads Sing,Delia Owens,"Owens, Delia",Cassandra Campbell,"=""""","=""""",0,4.38,Penguin Audio,Audible Audio,13,2018,2018,,2019/07/21,to-read,to-read (#92),to-read,,,,0,0
43253245,A City Made of Words,Paul Park,"Park, Paul",,"=""1629636428""","=""9781629636429""",4,3.69,PM Press,Paperback,128,2019,2019,2019/07/15,2019/07/15,,,read,,,,1,0
13235961,Jack Glass,Adam Roberts,"Roberts, Adam",,"=""0575127627""","=""9780575127623""",4,3.70,Gollancz,Hardcover,373,2012,2012,2019/07/15,2019/07/15,,,read,,,,1,0
22551730,Dead Wake: The Last Crossing of the Lusitania,Erik Larson,"Larson, Erik",,"=""0307408868""","=""9780307408860""",0,4.12,Crown Publishers,Hardcover,430,2015,2015,,2019/07/09,to-read,to-read (#91),to-read,,,,0,0
43984882,Edison,Edmund Morris,"Morris, Edmund",,"=""081299311X""","=""9780812993110""",0,3.54,Random House,Hardcover,800,2019,2019,,2019/07/09,to-read,to-read (#90),to-read,,,,0,0
41447929,"The Scribbly Man (Children of D'Hara, #1)",Terry Goodkind,"Goodkind, Terry",,"=""1789541182""","=""9781789541182""",4,4.01,Head of Zeus,Hardcover,149,2019,2019,2019/07/06,2019/07/06,,,read,,,,1,0
12395969,"Dust Before the Wind (Hollow Reed, #3)",I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.28,,Kindle Edition,201,,2011,,2019/07/06,to-read,to-read (#89),to-read,,,,0,0
12395967,"Unsheathed Swords (Hollow Reed, #2)",I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.28,,Kindle Edition,,,2011,,2019/07/06,to-read,to-read (#88),to-read,,,,0,0
12011025,"Dream of a Spring Night (Hollow Reed, #1)",I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,3.70,Stony Creek Press,Kindle Edition,252,2011,2011,,2019/07/06,to-read,to-read (#87),to-read,,,,0,0
41065372,"The Kindness of Dragons (Sugawara Akitada, #18)",I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.49,Ingrid J. Parker Inc. (I.J.P),Kindle Edition,399,2018,,,2019/07/06,to-read,to-read (#86),to-read,,,,0,0
35712675,"Ikiryo: Vengeance and Justice (Sugawara Akitada, #17)",I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.54,I. J. Parker Inc.,Kindle Edition,399,2017,,,2019/07/06,to-read,to-read (#85),to-read,,,,0,0
28229249,"The Island of the Gods (Sugawara Akitada, #16)",I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.39,I J P Books Ingrid J. Parker Inc.,Kindle Edition,395,2015,,,2019/07/06,to-read,to-read (#84),to-read,,,,0,0
25791766,"The Assassin's Daughter (Sugawara Akitada, #15)",I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.35,I.J.Parker Inc.,Kindle Edition,383,2015,2015,,2019/07/06,to-read,to-read (#83),to-read,,,,0,0
24444158,"The Shrine Virgin (Sugawara Akitada, #14)",I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.38,Ingrid J. Parker Inc.,Kindle Edition,413,2015,2015,,2019/07/06,to-read,to-read (#82),to-read,,,,0,0
13102075,Akitada and the Way of Justice,I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.40,Ingrid J. Parker Inc,Kindle Edition,375,2011,2011,,2019/07/06,to-read,to-read (#81),to-read,,,,0,0
20506857,"The Crane Pavilion (Sugawara Akitada, #12)",I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.34,Ingrid J. Parker Inc.,Kindle Edition,243,2014,2014,,2019/07/06,to-read,to-read (#80),to-read,,,,0,0
17979361,Death of a Doll Maker (Sugawara Akitada #11),I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.34,Ingrid J. Parker Inc.,Kindle Edition,235,2013,2013,,2019/07/06,to-read,to-read (#79),to-read,,,,0,0
22939224,"The Old Men of Omi (Sugawara Akitada, #13)",I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.43,I J P (Ingrid J. Parker),Kindle Edition,389,2014,2014,,2019/07/06,to-read,to-read (#78),to-read,,,,0,0
17374546,The Emperor's Woman (Sugawara Akitada #10),I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.27,Ingrid J. Parker Inc.,Kindle Edition,261,2012,2012,,2019/07/06,to-read,to-read (#77),to-read,,,,0,0
42614095,Mary Ventura and the Ninth Kingdom,Sylvia Plath,"Plath, Sylvia",,"=""0571351735""","=""9780571351732""",4,3.98,Faber & Faber,Paperback,40,2019,2019,2019/07/06,2019/07/06,,,read,,,,1,0
43908950,The Good Neighbor: The Life and Work of Fred Rogers,Maxwell King,"King, Maxwell",,"=""1419735160""","=""9781419735165""",0,3.99,Harry N. Abrams,Paperback,406,2019,2018,,2019/07/06,to-read,to-read (#76),to-read,,,,0,0
328907,"Sharpe's Tiger (Sharpe, #1)",Bernard Cornwell,"Cornwell, Bernard",,"=""0060932309""","=""9780060932305""",4,4.13,HarperPerennial ,Paperback,385,2003,1997,2019/07/05,2019/07/05,,,read,,,,1,0
49455,Notes from Underground,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky, Donald Fanger","=""067973452X""","=""9780679734529""",0,4.17,Vintage Classics,Paperback,136,1994,1864,,2019/07/02,to-read,to-read (#75),to-read,,,,0,0
41815538,An Orc on the Wild Side,Tom Holt,"Holt, Tom",,"=""0316270849""","=""9780316270847""",0,3.62,Orbit,ebook,403,2019,2019,,2019/06/30,to-read,to-read (#74),to-read,,,,0,0
31189192,"Null States (The Centenal Cycle, #2)",Malka Ann Older,"Older, Malka Ann",,"=""""","=""""",4,3.89,Tor.com,ebook,432,2017,2017,2019/06/30,2018/12/26,,,read,,,,1,0
44599127,Quichotte,Salman Rushdie,"Rushdie, Salman",,"=""059313298X""","=""9780593132982""",0,3.81,Random House,Hardcover,396,2019,2019,,2019/06/25,to-read,to-read (#73),to-read,,,,0,0
45307329,Fall Rotten,Eric Serrell,"Serrell, Eric",,"=""""","=""""",0,3.21,Winding Road Press,Paperback,426,2019,2019,,2019/06/25,to-read,to-read (#72),to-read,,,,0,0
41211815,Aftershocks (The Palladium Wars #1),Marko Kloos,"Kloos, Marko",,"=""1542043549""","=""9781542043540""",0,4.12,47North,Kindle Edition,286,2019,2019,,2019/06/25,to-read,to-read (#71),to-read,,,,0,0
44451519,Zed,Joanna Kavenna,"Kavenna, Joanna",,"=""0385545479""","=""9780385545471""",0,3.11,Doubleday,Hardcover,352,2020,2019,,2019/06/25,to-read,to-read (#70),to-read,,,,0,0
42635749,"Evil Things (Hella Mauzer, 1)",Katja Ivar,"Ivar, Katja",,"=""1912242095""","=""9781912242092""",4,3.71,Bitter Lemon Press,Paperback,304,2019,2019,2019/06/23,2019/06/25,,,read,,,,1,0
9533,The Poe Shadow,Matthew Pearl,"Pearl, Matthew",,"=""1400061032""","=""9781400061037""",4,3.21,Random House,Hardcover,367,2006,2006,2019/06/14,2019/06/14,,,read,,,,1,0
42204587,"Breach (Analog, #3)",Eliot Peper,"Peper, Eliot",,"=""154204460X""","=""9781542044608""",0,4.10,47North,Kindle Edition,236,2019,2019,,2019/04/15,currently-reading,currently-reading (#4),currently-reading,,,,1,0
40126811,A Time Traveler's Theory of Relativity,Nicole Valentine,"Valentine, Nicole",,"=""""","=""""",0,4.19,Carolrhoda Books,Hardcover,,2019,2019,,2019/06/07,to-read,to-read (#69),to-read,,,,0,0
2102113,Bananas: How The United Fruit Company Shaped the World,Peter  Chapman,"Chapman, Peter",,"=""1841958816""","=""9781841958811""",4,3.48,Canongate U.S.,Hardcover,272,2008,2007,2019/06/02,2019/06/02,,,read,Disturbing history of the United Fruit Company- from slave traders to CIA collusion in creating many of our modern crises (arguably a prime contributor to the illegal immigration problem we face now). Worth reading- thought provoking.,,,1,0
42592353,"Age of Legend (The Legends of the First Empire, #4)",Michael J. Sullivan,"Sullivan, Michael J.",Simonetti,"=""194414529X""","=""9781944145293""",0,4.35,Riyria Enterprises LLC,Hardcover,480,2019,2019,,2019/06/02,to-read,to-read (#68),to-read,,,,0,0
198259,War Is a Racket,Smedley D. Butler,"Butler, Smedley D.",Adam Parfrey,"=""0922915865""","=""9780922915866""",0,4.26,Feral House,Paperback,79,2003,1935,,2019/06/02,to-read,to-read (#67),to-read,,,,0,0
653262,Pieces of White Shell,Terry Tempest Williams,"Williams, Terry Tempest",,"=""0826309690""","=""9780826309693""",4,3.89,University of New Mexico Press,Paperback,176,1987,1984,2019/05/29,2019/05/29,,,read,"“We are not Navajo, however; we are not Inuit people or Sioux. We are contemporary citizens living in a technological world. Swimming in cross-cultural waters can be dangerous, and if you are honest you can’t stay there very long. Sooner or later you have to look at your own reflection and decide what to do with yourself.”<br/><br/>Insightful and moving reflections on Navajo culture and people- worth reading.",,,1,0
40611197,Famous Men Who Never Lived,K. Chess,"Chess, K.",,"=""1947793241""","=""9781947793248""",4,3.54,Tin House Books,Hardcover,318,2019,2019,2019/05/28,2019/05/28,,,read,,,,1,0
671879,Outside the Gates,Molly Gloss,"Gloss, Molly",,"=""068931275X""","=""9780689312755""",4,3.89,Atheneum,Hardcover,120,1986,1986,2019/05/21,2019/05/21,,,read,,,,1,0
22051583,Abraham Kuyper: A Short and Personal Introduction,Richard J. Mouw,"Mouw, Richard J.",,"=""1467439711""","=""9781467439718""",0,3.80,Eerdmans,Kindle Edition,149,2011,2011,,2019/05/21,to-read,to-read (#66),to-read,,,,0,0
21410633,The Cheltenham Square Murder (Superintendent Meredith #3),John Bude,"Bude, John",,"=""""","=""""",4,3.69,Skeffington,Hardcover,287,1937,1937,2019/05/20,2019/05/20,,,read,,,,1,0
50365,"A Suitable Boy (A Bridge of Leaves, #1)",Vikram Seth,"Seth, Vikram",,"=""0060786523""","=""9780060786526""",0,4.12,Harper Perennial Modern Classics,Paperback,1474,2005,1993,,2019/05/19,to-read,to-read (#65),to-read,,,,0,0
178796,The Good Women of China: Hidden Voices,Xinran,"Xinran, Xinran",Esther Tyldesley,"=""1400030803""","=""9781400030804""",0,4.31,Anchor,Paperback,256,2003,2002,,2019/05/15,to-read,to-read (#64),to-read,,,,0,0
183845,Sky Burial: An Epic Love Story of Tibet,Xinran,"Xinran, Xinran",,"=""0385515480""","=""9780385515481""",5,4.08,Nan A. Talese,Hardcover,210,2004,2004,2019/05/15,2019/05/15,,,read,,,,1,0
7785917,"Luka and the Fire of Life (Khalifa Brothers, #2)",Salman Rushdie,"Rushdie, Salman",,"=""0679463364""","=""9780679463368""",4,3.64,Random House,Hardcover,223,2010,2010,2019/05/11,2019/05/11,,,read,,,,1,0
40539158,The Chef's Secret,Crystal King,"King, Crystal",,"=""1501196421""","=""9781501196423""",4,3.80,Atria,Paperback,368,2019,2019,2019/05/12,2019/05/12,,,read,,,,1,0
1317696,The Enchantress of Florence,Salman Rushdie,"Rushdie, Salman",,"=""0224061631""","=""9780224061636""",0,3.61,Cape,Hardcover,359,2008,2008,2019/01/01,2019/05/11,,,read,,,,1,0
25819509,Leonard: My Fifty-Year Friendship with a Remarkable Man,William Shatner,"Shatner, William",David   Fisher,"=""1250083311""","=""9781250083319""",0,3.73,Thomas Dunne Books,Hardcover,278,2016,2016,,2019/05/10,to-read,to-read (#63),to-read,,,,0,0
34466922,Sleeping Beauties,Stephen        King,"King, Stephen",Owen King,"=""150116340X""","=""9781501163401""",0,3.73,Scribner,Hardcover,702,2017,2017,,2019/05/10,to-read,to-read (#62),to-read,,,,0,0
34728667,"Children of Blood and Bone (Legacy of Orïsha, #1)",Tomi Adeyemi,"Adeyemi, Tomi",,"=""1250170974""","=""9781250170972""",0,4.11,Henry Holt Company,Hardcover,544,2018,2018,,2019/05/10,to-read,to-read (#61),to-read,,,,0,0
35133922,Educated,Tara Westover,"Westover, Tara",,"=""""","=""""",4,4.47,Random House,Hardcover,352,2018,2018,,2019/05/10,,,read,,,,1,0
35271190,I'll Be Gone in the Dark,Michelle McNamara,"McNamara, Michelle","Gillian Flynn, Patton Oswalt, Paul Haynes, Billy Jensen","=""""","=""""",0,4.12,Harper,Hardcover,328,2018,2018,,2019/05/10,to-read,to-read (#60),to-read,,,,0,0
38656999,The Good Neighbor: The Life and Work of Fred Rogers,Maxwell King,"King, Maxwell",,"=""1419727729""","=""9781419727726""",0,3.99,Abrams Press,Hardcover,416,2018,2018,,2019/05/10,to-read,to-read (#59),to-read,,,,0,0
37534835,"Vengeful (Villains, #2)",Victoria E. Schwab,"Schwab, Victoria E.",,"=""0765387522""","=""9780765387523""",0,4.14,Tor Books,Hardcover,478,2018,2018,,2019/05/10,to-read,to-read (#58),to-read,,,,0,0
33583900,Living Life Backward: How Ecclesiastes Teaches Us to Live in Light of the End,David      Gibson,"Gibson, David",,"=""1433556278""","=""9781433556272""",0,4.54,Crossway,Paperback,176,2017,2017,,2019/05/10,to-read,to-read (#57),to-read,,,,0,0
3472342,"The Affinity Bridge (Newbury and Hobbes, #1)",George Mann,"Mann, George",,"=""190500589X""","=""9781905005895""",4,3.57,Snowbooks,Hardcover,350,2008,2008,2019/05/07,2019/05/09,,,read,,,,1,0
26863057,"Age of Myth (The Legends of the First Empire, #1)",Michael J. Sullivan,"Sullivan, Michael J.",,"=""1101965339""","=""9781101965337""",4,4.22,Del Rey,Hardcover,432,2016,2016,2019/04/28,2019/04/29,,,read,,,,1,0
31671180,"Infernal Machines (The Incorruptibles, #3)",John Hornor Jacobs,"Jacobs, John Hornor",,"=""057512427X""","=""9780575124271""",4,4.05,Gollancz,Paperback,361,2018,2017,2019/04/20,2019/04/29,,,read,,,,1,0
38471817,Airborne in 1943: The Daring Allied Air Campaign Over the North Sea,Kevin   Wilson,"Wilson, Kevin",,"=""1681778807""","=""9781681778808""",3,3.60,Pegasus Books,Hardcover,496,2018,,2019/04/17,2019/04/18,,,read,,,,1,0
12519893,The Homemade Pantry: 101 Foods You Can Stop Buying and Start Making,Alana Chernila,"Chernila, Alana",,"=""030788726X""","=""9780307887269""",0,3.74,Clarkson Potter,Paperback,288,2012,2012,,2019/04/15,to-read,to-read (#56),to-read,,,,0,0
21787,The Princess Bride,William Goldman,"Goldman, William",,"=""0345418263""","=""9780345418265""",0,4.27,Ballantine Books,Paperback,429,2003,1973,,2019/04/15,to-read,to-read (#55),to-read,,,,0,0
44440262,"The Culling Trials (Shadowspell Academy, #1)",K.F. Breene,"Breene, K.F.",Shannon Mayer,"=""1987933516""","=""9781987933512""",0,4.02,Hijinks Ink Publishing,Kindle Edition,238,2019,2019,,2019/04/15,to-read,to-read (#54),to-read,,,,0,0
23507509,"The Good, the Bad and the Smug (YouSpace, #4)",Tom Holt,"Holt, Tom",,"=""0316368814""","=""9780316368810""",4,3.75,Orbit,Paperback,347,2015,2015,2019/04/09,2019/04/09,,,read,,,,1,0
5196764,"The Angel's Game (The Cemetery of Forgotten Books, #2)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""0753826496""","=""9780753826492""",0,4.01,W&N,Paperback,544,2010,2008,,2019/03/26,to-read,to-read (#51),to-read,,,,0,0
7950231,Steak: One Man's Search for the World's Tastiest Piece of Beef,Mark Schatzker,"Schatzker, Mark",,"=""0670021814""","=""9780670021819""",0,3.93,Viking,Hardcover,304,2010,2010,,2019/03/28,to-read,to-read (#53),to-read,,,,0,0
22090434,"The Incorruptibles (The Incorruptibles, #1)",John Hornor Jacobs,"Jacobs, John Hornor",,"=""057512332X""","=""9780575123328""",4,3.78,Gollancz,Paperback,306,2014,2014,2019/03/26,2019/03/27,,,read,"Great complex plot line, lot of character development- overall worth the time. I didn't find this writing the sort of thing you can pick up and put down frequently, without a lot of back-tracking (which is a good thing!). Looking forward to book 2.",,,1,0
13623012,"The Prisoner of Heaven (The Cemetery of Forgotten Books, #3)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""0062206281""","=""9780062206282""",0,4.13,Harper,Hardcover,278,2012,2011,,2019/03/26,to-read,to-read (#52),to-read,,,,0,0
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""""","=""""",0,4.30,Penguin Books,Paperback,487,2005,2001,,2019/03/26,to-read,to-read (#50),to-read,,,,0,0
33574101,"After the End of the World (Carter & Lovecraft, #2)",Jonathan L. Howard,"Howard, Jonathan L.",,"=""1250060907""","=""9781250060907""",0,3.99,Thomas Dunne Books,Hardcover,358,2017,2017,,2019/03/26,to-read,to-read (#49),to-read,,,,0,0
28220832,"The Fall of the House of Cabal (Johannes Cabal, #5)",Jonathan L. Howard,"Howard, Jonathan L.",,"=""1250069971""","=""9781250069979""",0,4.40,Thomas Dunne Books,Hardcover,384,2016,2016,,2019/03/26,to-read,to-read (#48),to-read,,,,0,0
23848134,"Carter & Lovecraft (Carter & Lovecraft, #1)",Jonathan L. Howard,"Howard, Jonathan L.",,"=""1250060893""","=""9781250060891""",0,3.86,Thomas Dunne Books,Hardcover,306,2015,2015,,2019/03/26,to-read,to-read (#47),to-read,,,,0,0
20613481,"The Brothers Cabal (Johannes Cabal, #4)",Jonathan L. Howard,"Howard, Jonathan L.",,"=""1250037549""","=""9781250037541""",0,4.36,Thomas Dunne Books,Hardcover,339,2014,2014,,2019/03/26,to-read,to-read (#46),to-read,,,,0,0
11689404,"The Fear Institute (Johannes Cabal, #3)",Jonathan L. Howard,"Howard, Jonathan L.",,"=""0755347994""","=""9780755347995""",0,4.08,Headline Publishing Group,ebook,351,2011,2011,,2019/03/26,to-read,to-read (#45),to-read,,,,0,0
7675981,"Johannes Cabal the Detective (Johannes Cabal, #2)",Jonathan L. Howard,"Howard, Jonathan L.",,"=""0385528094""","=""9780385528092""",0,4.07,Doubleday,Hardcover,289,2010,2010,,2019/03/26,to-read,to-read (#44),to-read,,,,0,0
5750628,"Johannes Cabal the Necromancer (Johannes Cabal, #1)",Jonathan L. Howard,"Howard, Jonathan L.",,"=""0385528086""","=""9780385528085""",4,3.93,Doubleday,Hardcover,291,2009,2009,2019/02/26,2019/03/26,,,read,,,,1,0
250260,The Eye of the Heron,Ursula K. Le Guin,"Guin, Ursula K. Le",Virginia Kidd,"=""0765346125""","=""9780765346124""",5,3.80,Starscape,Mass Market Paperback,192,2003,1978,2019/02/15,2019/03/26,,,read,,,,1,0
13705479,"Managing the Unmanageable: Rules, Tools, and Insights for Managing Software People and Teams",Mickey W. Mantle / Ron Lichty Mantle / Lichty,"Lichty, Mickey W. Mantle / Ron Lichty Mantle /",,"=""032182203X""","=""9780321822031""",4,3.75,Addison-Wesley Professional,Paperback,422,2012,2012,2019/01/30,2014/09/17,,,read,,,,1,0
327847,The Joy of Cooking,Irma S. Rombauer,"Rombauer, Irma S.","Marion Rombauer Becker, Ethan Becker","=""0684818701""","=""9780684818702""",0,4.13,Scribner,Hardcover,1152,1997,1931,,2019/02/05,,,read,,,,1,0
61539,The Structure of Scientific Revolutions,Thomas S. Kuhn,"Kuhn, Thomas S.",,"=""0226458083""","=""9780226458083""",0,4.04,University of Chicago Press,Paperback,226,1996,1962,,2019/02/05,,,read,,,,1,0
36261374,Bandwidth (Analog #1),Eliot Peper,"Peper, Eliot",,"=""1503954420""","=""9781503954427""",0,3.61,47North,Hardcover,270,2018,2018,,2019/02/05,,,read,,,,1,0
39724921,Borderless (Analog #2),Eliot Peper,"Peper, Eliot",,"=""1503959732""","=""9781503959736""",4,4.11,47North,Kindle Edition,284,2018,2018,2019/02/05,2019/02/05,,,read,,,,1,0
15980140,"The Silk Code (Phil D'Amato, #1)",Paul Levinson,"Levinson, Paul",,"=""1561780065""","=""9781561780068""",4,3.32,JoSara MeDia,Kindle Edition,363,2012,1999,2019/01/16,2018/12/17,,,read,"Slow going at first, but an interesting concept that is well executed in the end.",,,1,0
36452099,"State Tectonics (The Centenal Cycle, #3)",Malka Ann Older,"Older, Malka Ann",,"=""""","=""""",0,4.00,Tor.com,Paperback,432,2018,2018,,2018/12/26,to-read,to-read (#43),to-read,,,,0,0
26114433,"Infomocracy (The Centenal Cycle, #1)",Malka Ann Older,"Older, Malka Ann",,"=""0765385155""","=""9780765385154""",4,3.62,Tor.com,Hardcover,380,2016,2016,2018/12/26,2018/12/17,,,read,,,,1,0
28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,"Manson, Mark",,"=""""","=""9798804636129""",3,3.88,Harper,Paperback,212,2016,2016,2018/12/26,2018/12/17,,,read,,,,1,0
40277342,"Stalker (Joona Linna, #5)",Lars Kepler,"Kepler, Lars",Neil Smith,"=""1524732265""","=""9781524732264""",0,4.13,Knopf,Hardcover,560,2019,2014,,2018/11/01,to-read,to-read (#42),to-read,,,,0,0
22938819,There's No Such Thing as Business Ethics: There's Only One Rule for Making Decisions,John C. Maxwell,"Maxwell, John C.",,"=""0446598933""","=""9780446598934""",3,3.95,Faithwords,ebook,73,2014,,2015/01/31,2015/01/31,,,read,"Meandering treatment... but good basic point, there is no ""business ethics,"" just ""ethics.""",,,1,0
861835,"There's No Such Thing as ""Business"" Ethics: There's Only One Rule for Making Decisions",John C. Maxwell,"Maxwell, John C.",,"=""0446532290""","=""9780446532297""",4,3.95,Center Street,Hardcover,142,2003,,2015/01/14,2015/01/14,,,read,,,,1,0
14497,"Neverwhere (London Below, #1)",Neil Gaiman,"Gaiman, Neil",,"=""0060557818""","=""9780060557812""",0,4.17,William Morrow Paperbacks,Paperback,370,2003,1996,,2018/10/29,to-read,to-read (#41),to-read,,,,0,0
39863273,Theory of Shadows: A Novel,Paolo Maurensig,"Maurensig, Paolo",Anne Milano Appel,"=""1250310318""","=""9781250310316""",4,3.66,Picador,Paperback,192,2019,2015,2018/05/14,2018/05/18,,,read,,,,1,0
6506477,Eyes Like Leaves,Charles de Lint,"Lint, Charles de",,"=""1596062827""","=""9781596062825""",4,3.77,Subterranean Press,Hardcover,348,2009,2009,2018/10/18,2018/10/18,,,read,"Great story, somewhat marred by poor proofreading/editing... still worth reading.",,,1,0
33952630,Sugar Money,Jane  Harris,"Harris, Jane",,"=""0571336922""","=""9780571336920""",4,3.72,Faber & Faber,Hardcover,400,2017,2017,2018/08/30,2018/08/30,,,read,,,,1,0
21996,The Devil in the White City,Erik Larson,"Larson, Erik",Tony Goldwyn,"=""0739303406""","=""9780739303405""",4,4.00,Random House Audio Publishing Group,Paperback,496,2003,2003,,2018/08/23,,,read,,,,1,0
34002132,"Oathbringer (The Stormlight Archive, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""076532637X""","=""9780765326379""",4,4.62,Tor Books,Hardcover,1248,2017,2017,2018/08/21,2017/12/28,,,read,,,,1,0
39778556,In Christ Alone: Living the Gospel-Centered Life,Sinclair B. Ferguson,"Ferguson, Sinclair B.",,"=""1567694624""","=""9781567694628""",0,4.32,Ligonier Ministries,Kindle Edition,255,2007,2007,,2018/08/06,currently-reading,currently-reading (#3),currently-reading,,,,1,0
32783363,"Borne (Borne, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""""","=""""",0,3.93,MCD,Kindle Edition,336,2017,2017,,2018/08/05,currently-reading,currently-reading (#2),currently-reading,,,,1,0
33413556,The Gone World,Tom Sweterlitsch,"Sweterlitsch, Tom",,"=""0399167501""","=""9780399167508""",4,3.93,G.P. Putnam's Sons,Hardcover,400,2018,2018,2018/07/21,2018/07/21,,,read,,,,1,0
36211478,Mem,Bethany C. Morrow,"Morrow, Bethany C.",,"=""1944700552""","=""9781944700553""",3,3.62,The Unnamed Press,Hardcover,184,2018,2018,2018/07/07,2018/07/12,,,read,,,,1,0
40618482,"The Spider (Under the Northern Sky, #2)",Leo Carew,"Carew, Leo",,"=""""","=""""",0,4.29,Orbit,Unknown Binding,352,2019,2019,,2018/07/12,to-read,to-read (#40),to-read,,,,0,0
35838138,"The Wolf (Under the Northern Sky, #1)",Leo Carew,"Carew, Leo",,"=""031652137X""","=""9780316521376""",4,3.88,Orbit,Paperback,465,2018,2018,2018/07/11,2018/07/12,,,read,,,,1,0
18077769,"Authority (Southern Reach, #2)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104107""","=""9780374104108""",3,3.54,"Farrar, Straus and Giroux",Paperback,341,2014,2014,2018/07/06,2018/03/29,,,read,,,,1,0
35787524,Making Things Right: The Simple Philosophy of a Working Life,Ole Thorstensen,"Thorstensen, Ole",,"=""0143130943""","=""9780143130949""",0,3.82,Penguin Books,Paperback,240,2018,2015,,2018/07/06,currently-reading,currently-reading (#1),currently-reading,,,,1,0
36566205,"Fight and Flight (Magic 2.0, #4)",Scott  Meyer,"Meyer, Scott",,"=""0986239976""","=""9780986239977""",3,3.64,Rocket Hat Industries,Paperback,352,2017,2017,2018/07/01,2018/05/21,,,read,,,,1,0
10464963,The Buddha in the Attic,Julie Otsuka,"Otsuka, Julie",,"=""0307700003""","=""9780307700001""",4,3.70,Knopf,Hardcover,144,2011,2011,2018/06/12,2018/06/18,,,read,,,,1,0
36353912,"The Barrow Will Send What it May (Danielle Cain, #2)",Margaret Killjoy,"Killjoy, Margaret",,"=""0765397382""","=""9780765397386""",3,4.03,Tor.com Publishing,Paperback,160,2018,2018,2018/05/19,2018/05/21,,,read,,,,1,0
449407,Pensées,Blaise Pascal,"Pascal, Blaise","T.S. Eliot, A.J. Krailsheimer, George Iancu Ghidu","=""""","=""""",0,3.94,Penguin Classics,Paperback,334,1995,1670,,2018/05/14,to-read,to-read (#39),to-read,,,,0,0
837197,"The Court of the Air (Jackelian, #1)",Stephen Hunt,"Hunt, Stephen",,"=""0007232187""","=""9780007232185""",4,3.29,HarperVoyager,Paperback,582,2007,2007,2018/04/29,2018/05/14,,,read,,,,1,0
34834618,"Manhunt (Michael Bennett, #10.5)",James Patterson,"Patterson, James",James O. Born,"=""0316473510""","=""9780316473514""",3,3.85,BookShots,Kindle Edition,145,2017,2017,2018/05/11,2018/05/14,,,read,,,,1,0
34837145,The Sky Is Yours,Chandler Klang Smith,"Smith, Chandler Klang",,"=""0451496264""","=""9780451496263""",3,3.30,Hogarth,Hardcover,464,2018,2018,2018/05/04,2018/05/14,,,read,,,,1,0
