Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
29353087,The Science of Mindfulness: A Research-Based Path to Well-Being,Ronald D. Siegel,"Siegel, Ronald D.",,"=""1598035649""","=""9781598035643""",0,4.24,The Teaching Company,Audio CD,6,2014,2014,,2015/10/29,to-read,to-read (#182),to-read,,,,0,0
40606286,The Trouble with Goats and Sheep,Joanna  Cannon,"Cannon, Joanna",,"=""150112191X""","=""9781501121913""",3,3.65,Scribner,Kindle Edition,369,2016,2016,2018/07/20,2018/07/20,,,read,,,,1,0
24817626,Go Set a Watchman,Harper Lee,"Lee, Harper",,"=""0062409859""","=""9780062409850""",3,3.31,HarperCollins,Hardcover,278,2015,2015,2018/07/18,2018/07/14,"audio-book, public-library","audio-book (#4), public-library (#384)",read,,,,1,0
29773957,Mr. Rochester,Sarah Shoemaker,"Shoemaker, Sarah",,"=""1455569801""","=""9781455569809""",5,3.93,Grand Central Publishing,Hardcover,453,2017,2017,2018/07/08,2018/03/28,"fiction, public-library","fiction (#369), public-library (#383)",read,,,,1,0
33413556,The Gone World,Tom Sweterlitsch,"Sweterlitsch, Tom",,"=""0399167501""","=""9780399167508""",4,3.93,G.P. Putnam's Sons,Hardcover,400,2018,2018,2018/07/07,2018/07/06,"public-library, scifi, time-travel-multiverse","public-library (#382), scifi (#48), time-travel-multiverse (#11)",read,,,,1,0
20706317,The First Fifteen Lives of Harry August,Claire North,"North, Claire",,"=""0316399620""","=""9780316399623""",4,4.03,Redhook,Paperback,405,2014,2014,2018/06/29,2018/05/26,"fiction, time-travel-multiverse","fiction (#368), time-travel-multiverse (#10)",read,,,,1,0
35133922,Educated,Tara Westover,"Westover, Tara",,"=""""","=""""",5,4.47,Random House,Hardcover,352,2018,2018,2018/06/10,2018/06/09,,,read,,,,1,0
35018901,"Head On (Lock In, #2)",John Scalzi,"Scalzi, John",,"=""076538891X""","=""9780765388919""",4,4.01,Tor Books,Hardcover,335,2018,2018,2018/06/09,2018/05/04,,,read,,,,1,0
17262149,The Wishing Thread,Lisa Van Allen,"Allen, Lisa Van",,"=""0345538552""","=""9780345538550""",0,3.50,Ballantine Books,Paperback,400,2013,2013,,2018/06/06,to-read,to-read (#231),to-read,,,,0,0
40126811,A Time Traveler's Theory of Relativity,Nicole Valentine,"Valentine, Nicole",,"=""""","=""""",0,4.19,Carolrhoda Books,Hardcover,,2019,2019,,2018/06/05,to-read,to-read (#230),to-read,,,,0,0
35457309,"Eat a Little Better: Great Flavor, Good Health, Better World: A Cookbook",Sam Kass,"Kass, Sam",,"=""0451494946""","=""9780451494948""",0,4.00,Clarkson Potter,Hardcover,288,2018,,,2018/06/03,to-read,to-read (#229),to-read,,,,0,0
6361885,"Red Bones (Shetland Island, #3)",Ann Cleeves,"Cleeves, Ann",,"=""0230014461""","=""9780230014466""",3,4.02,Macmillan,Hardcover,340,2009,2009,2018/06/02,2018/06/02,,,read,,,,1,0
33785433,North: How to Live Scandinavian,Brontë Aurell,"Aurell, Brontë",,"=""178131652X""","=""9781781316528""",0,4.10,Aurum Press,Hardcover,224,2017,2017,,2018/05/28,to-read,to-read (#228),to-read,,,,0,0
129504,Leaving Church: A Memoir of Faith,Barbara Brown Taylor,"Taylor, Barbara Brown",,"=""0060872632""","=""9780060872632""",0,4.13,HarperOne,Paperback,251,2012,2006,,2018/05/27,to-read,to-read (#227),to-read,,,,0,0
36289256,"Everybody, Always: Becoming Love in a World Full of Setbacks and Difficult People",Bob       Goff,"Goff, Bob",,"=""0718078136""","=""9780718078133""",0,4.44,Thomas Nelson,Paperback,240,2018,2018,,2018/05/27,to-read,to-read (#226),to-read,,,,0,0
34912895,The Great Alone,Kristin Hannah,"Hannah, Kristin",,"=""""","=""""",0,4.43,St. Martin's Press,Kindle Edition,435,2018,2018,,2018/05/27,to-read,to-read (#225),to-read,,,,0,0
32570475,The Garden of Small Beginnings,Abbi Waxman,"Waxman, Abbi",,"=""0399583580""","=""9780399583582""",0,3.93,Berkley,Paperback,368,2017,2017,,2018/05/27,to-read,to-read (#224),to-read,,,,0,0
35734062,Women in Sunlight,Frances Mayes,"Mayes, Frances",,"=""0525526633""","=""9780525526636""",0,3.65,Books on Tape,Audio CD,,2018,2018,,2018/05/27,to-read,to-read (#223),to-read,,,,0,0
9464855,The Mostly True Story of Jack,Kelly Barnhill,"Barnhill, Kelly",,"=""0316056707""","=""9780316056700""",0,3.60,"Little, Brown Books for Young Readers",Hardcover,323,2011,2011,,2018/05/25,to-read,to-read (#222),to-read,,,,0,0
13455485,Iron Hearted Violet,Kelly Barnhill,"Barnhill, Kelly",Iacopo Bruno,"=""0316056731""","=""9780316056731""",0,3.88,"Little, Brown and Company",Hardcover,424,2012,2012,,2018/05/25,to-read,to-read (#221),to-read,,,,0,0
20312461,The Witch's Boy,Kelly Barnhill,"Barnhill, Kelly",,"=""161620351X""","=""9781616203511""",0,4.03,Algonquin Young Readers,Hardcover,400,2014,2014,,2018/05/25,to-read,to-read (#220),to-read,,,,0,0
28110852,The Girl Who Drank the Moon,Kelly Barnhill,"Barnhill, Kelly",,"=""1616205679""","=""9781616205676""",0,4.12,Algonquin Young Readers,Hardcover,388,2016,2016,,2018/05/25,to-read,to-read (#219),to-read,,,,0,0
35489150,Dreadful Young Ladies and Other Stories,Kelly Barnhill,"Barnhill, Kelly",,"=""1616207973""","=""9781616207977""",4,3.67,Algonquin Books,Hardcover,304,2018,2018,2018/05/25,2018/04/25,,,read,,,,1,0
57913,The Illuminatus! Trilogy,Robert Shea,"Shea, Robert",Robert Anton Wilson,"=""0440539811""","=""9780440539810""",0,4.01,Dell,Paperback,805,1983,1983,,2018/05/18,to-read,to-read (#218),to-read,,,,0,0
462033,"Maisie Dobbs (Maisie Dobbs, #1)",Jacqueline Winspear,"Winspear, Jacqueline",,"=""0142004332""","=""9780142004333""",3,3.93,Penguin,Paperback,292,2004,2003,2018/05/14,2012/06/28,"audio-book, fiction, homesteading, library-e-book, public-library, british, historical-fiction","audio-book (#3), fiction (#366), homesteading (#9), library-e-book (#8), public-library (#381), british (#19), historical-fiction (#12)",read,,,,1,0
32942371,Summer Lightning,Judith Richards,"Richards, Judith",,"=""0380429608""","=""9780380429608""",5,4.22,Avon Books,Mass Market Paperback,264,1978,1968,,2018/05/11,"fiction, favorites","fiction (#367), favorites (#17)",read,"Loved this book when I was a kid, and it has stayed with me ever since. ",,,1,0
21418013,"Lock In (Lock In, #1)",John Scalzi,"Scalzi, John",,"=""0765375869""","=""9780765375865""",4,3.91,Tor Books,Hardcover,336,2014,2014,2018/05/04,2016/08/29,,,read,,,,1,0
4922079,"One Second After (After, #1)",William R. Forstchen,"Forstchen, William R.",Newt Gingrich,"=""0765317583""","=""9780765317582""",0,3.97,Forge Books,Hardcover,352,2009,2009,,2018/05/04,to-read,to-read (#217),to-read,,,,0,0
18077752,"Acceptance (Southern Reach, #3)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104115""","=""9780374104115""",2,3.65,"Farrar, Straus and Giroux",Paperback,341,2014,2014,2018/04/25,2018/04/08,,,read,,,,1,0
234225,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,"=""0340839937""","=""9780340839935""",0,4.28,Hodder,Paperback,604,2006,1965,,2018/04/19,to-read,to-read (#216),to-read,,,,0,0
27774758,"An Ember in the Ashes (An Ember in the Ashes, #1)",Sabaa Tahir,"Tahir, Sabaa",,"=""""","=""""",0,4.25,Razorbill,Paperback,446,2016,2015,,2018/04/15,to-read,to-read (#215),to-read,,,,0,0
18077769,"Authority (Southern Reach, #2)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104107""","=""9780374104108""",3,3.54,"Farrar, Straus and Giroux",Paperback,341,2014,2014,2018/04/08,2018/03/28,,,read,,,,1,0
18693763,Everything I Never Told You,Celeste Ng,"Ng, Celeste",,"=""159420571X""","=""9781594205712""",0,3.84,Penguin Press,Hardcover,297,2014,2014,,2018/04/02,to-read,to-read (#214),to-read,,,,0,0
34273236,Little Fires Everywhere,Celeste Ng,"Ng, Celeste",,"=""0735224293""","=""9780735224292""",0,4.07,Penguin Press,Hardcover,338,2017,2017,,2018/04/02,to-read,to-read (#213),to-read,,,,0,0
35805854,"The Sandman (Joona Linna, #4)",Lars Kepler,"Kepler, Lars",,"=""1524732249""","=""9781524732240""",4,4.25,Knopf,Hardcover,451,2018,2012,2018/03/26,2018/03/19,"fiction, mystery, public-library, swedish-authors","fiction (#365), mystery (#53), public-library (#380), swedish-authors (#16)",read,,,,1,0
17934530,"Annihilation (Southern Reach, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104093""","=""9780374104092""",3,3.78,"Farrar, Straus and Giroux",Paperback,195,2014,2014,2018/03/24,2014/12/21,,,read,,,,1,0
112077,"The Game of Kings (The Lymond Chronicles, #1)",Dorothy Dunnett,"Dunnett, Dorothy",,"=""0679777431""","=""9780679777434""",0,4.15,Vintage,Paperback,543,1997,1961,,2018/03/20,to-read,to-read (#212),to-read,,,,0,0
9835731,"The Hypnotist (Joona Linna, #1)",Lars Kepler,"Kepler, Lars",Ann Long,"=""0374173958""","=""9780374173951""",3,3.74,Sarah Crichton Books,Hardcover,503,2011,2009,2018/03/19,2018/03/19,"fiction, mystery, public-library, scandinavian, swedish-authors","fiction (#364), mystery (#52), public-library (#379), scandinavian (#3), swedish-authors (#15)",read,,,,1,0
19486412,Big Little Lies,Liane Moriarty,"Moriarty, Liane",,"=""0399167064""","=""9780399167065""",4,4.31,Amy Einhorn Books,Hardcover,458,2014,2014,2018/03/04,2018/03/01,,,read,,,,1,0
33413893,The Night Market,Jonathan   Moore,"Moore, Jonathan",,"=""0544671899""","=""9780544671898""",3,3.59,Houghton Mifflin Harcourt,Hardcover,288,2018,2018,2018/02/25,2018/02/06,,,read,,,,1,0
30653713,"Hello, Universe",Erin Entrada Kelly,"Kelly, Erin Entrada",Isabel Roxas,"=""0062414151""","=""9780062414151""",0,3.93,Greenwillow Books,Hardcover,320,2017,2017,,2018/02/17,to-read,to-read (#211),to-read,,,,0,0
6881206,The Night Bookmobile,Audrey Niffenegger,"Niffenegger, Audrey",,"=""0224089528""","=""9780224089524""",4,3.49,Jonathan Cape,Hardcover,40,2010,2008,2018/02/09,2010/03/28,"fiction, sequential-art-graphic-novel-manga","fiction (#363), sequential-art-graphic-novel-manga (#25)",read,,,,1,0
54142,Lost City Radio,Daniel Alarcón,"Alarcón, Daniel",,"=""0060594799""","=""9780060594794""",0,3.70,Harper,Hardcover,272,2007,2007,,2018/02/08,to-read,to-read (#210),to-read,,,,0,0
32335539,The Women in the Castle,Jessica Shattuck,"Shattuck, Jessica",,"=""006256367X""","=""9780062563675""",0,3.84,William Morrow Paperbacks,Paperback,384,2018,2017,,2018/02/04,to-read,to-read (#209),to-read,,,,0,0
3093685,"White Nights (Shetland Island, #2)",Ann Cleeves,"Cleeves, Ann",,"=""0312384335""","=""9780312384333""",4,4.02,Minotaur Books,Hardcover,392,2008,2008,2017/12/22,2017/07/03,"fiction, mystery, public-library","fiction (#362), mystery (#51), public-library (#378)",read,,,,1,0
32075854,"Magpie Murders (Susan Ryeland, #1)",Anthony Horowitz,"Horowitz, Anthony",,"=""0062645226""","=""9780062645227""",3,3.95,Harper,Hardcover,477,2017,2016,2017/12/22,2017/09/02,"fiction, library-e-book, mystery, public-library","fiction (#361), library-e-book (#7), mystery (#50), public-library (#377)",read,,,,1,0
33916024,Sourdough,Robin Sloan,"Sloan, Robin",,"=""0374203105""","=""9780374203108""",4,3.76,"MCD Farrar, Straus and Giroux",Hardcover,259,2017,2017,2018/01/19,2017/03/31,"fiction, food, library-e-book, public-library","fiction (#360), food (#61), library-e-book (#6), public-library (#376)",read,,,,1,0
18774964,A Man Called Ove,Fredrik Backman,"Backman, Fredrik",Henning Koch,"=""1476738017""","=""9781476738017""",5,4.38,Atria Books,Hardcover,337,2014,2012,2018/01/28,2018/01/19,"fiction, library-e-book, public-library, swedish-authors","fiction (#359), library-e-book (#5), public-library (#375), swedish-authors (#14)",read,,,,1,0
34227605,"A Stash of One's Own: Knitters on Loving, Living with, and Letting Go of Yarn",Clara Parkes,"Parkes, Clara",,"=""1419727044""","=""9781419727047""",4,4.11,Abrams Press,Hardcover,192,2017,2017,2018/01/30,2018/01/27,"knitting, nonfiction, public-library, short-stories","knitting (#31), nonfiction (#189), public-library (#374), short-stories (#16)",read,,,,1,0
28009835,"Lilac Girls (Lilac Girls, #1)",Martha Hall Kelly,"Kelly, Martha Hall",,"=""""","=""""",0,4.29,Ballantine Books,Kindle Edition,497,2016,2016,,2018/01/20,to-read,to-read (#208),to-read,,,,0,0
3867,The History of Love,Nicole Krauss,"Krauss, Nicole",,"=""0393328627""","=""9780393328622""",0,3.92,W. W. Norton & Company,Paperback,255,2006,2005,,2018/01/20,to-read,to-read (#207),to-read,,,,0,0
34137888,"I, Eliza Hamilton",Susan Holloway Scott,"Scott, Susan Holloway",,"=""1496712528""","=""9781496712523""",0,3.95,Kensington,Paperback,444,2017,2017,,2018/01/16,to-read,to-read (#206),to-read,,,,0,0
29661618,"Just One Damned Thing After Another (The Chronicles of St Mary's, #1)",Jodi Taylor,"Taylor, Jodi",,"=""""","=""""",0,3.87,Night Shade Books,Hardcover,480,2016,2013,,2017/12/28,to-read,to-read (#205),to-read,,,,0,0
9571725,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,"=""0062073508""","=""9780062073501""",5,4.20,William Morrow Paperbacks,Mass Market Paperback,315,2011,1934,2017/12/02,2017/11/25,"mystery, mystery-hercule-poirot","mystery (#49), mystery-hercule-poirot (#1)",read,,,,2,0
8855321,Leviathan Wakes,James S.A. Corey,"Corey, James S.A.",,"=""1841499889""","=""9781841499888""",4,4.31,Orbit,Paperback,592,2011,2011,2017/11/25,2017/08/18,,,read,,,,1,0
35504431,Turtles All the Way Down,John Green,"Green, John",,"=""0525555366""","=""9780525555360""",4,3.88,Dutton Books for Young Readers,Hardcover,290,2017,2017,2017/10/23,2017/10/24,"fiction, public-library, ya-fiction","fiction (#357), public-library (#371), ya-fiction (#50)",read,,,,1,0
1617,"Night  (The Night Trilogy, #1)",Elie Wiesel,"Wiesel, Elie","Marion Wiesel, François Mauriac","=""""","=""""",5,4.38,Hill & Wang,Paperback,120,2006,1956,2017/08/29,2016/07/19,"jewish, memoir, nonfiction","jewish (#4), memoir (#74), nonfiction (#187)",read,,,,1,0
29345916,"The Burning Page (The Invisible Library, #3)",Genevieve Cogman,"Cogman, Genevieve",,"=""1447256271""","=""9781447256274""",4,4.05,Pan,Paperback,358,2016,2016,2017/08/26,2017/06/04,"fiction, public-library, scifi","fiction (#356), public-library (#370), scifi (#47)",read,,,,1,0
22698569,"The Fate of the Tearling (The Queen of the Tearling, #3)",Erika Johansen,"Johansen, Erika",,"=""""","=""""",0,3.74,Harper,Kindle Edition,496,2016,2016,,2015/06/27,to-read,to-read (#204),to-read,,,,0,0
33802420,"The Hogwarts Collection (Pottermore Presents, #1-3)",J.K. Rowling,"Rowling, J.K.",,"=""1781108382""","=""9781781108383""",5,4.01,Pottermore Publishing,Kindle Edition,256,2017,2017,2017/08/19,2017/08/09,"fiction, public-library","fiction (#355), public-library (#369)",read,,,,1,0
29430012,A Gentleman in Moscow,Amor Towles,"Towles, Amor",,"=""""","=""""",0,4.33,Viking,Hardcover,462,2016,2016,,2017/08/13,to-read,to-read (#203),to-read,,,,0,0
1290583,Sylvia's Farm : The Journal of an Improbable Shepherd,Sylvia Jorrin,"Jorrin, Sylvia",,"=""1582344019""","=""9781582344010""",4,3.79,Bloomsbury Pub Plc USA,Hardcover,256,2004,2004,,2008/06/03,"food, knitting, nonfiction, homesteading","food (#10), knitting (#7), nonfiction (#59), homesteading (#4)",read,,,,1,1
26194013,"Thrice the Brinded Cat Hath Mew'd (Flavia de Luce, #8)",Alan Bradley,"Bradley, Alan",,"=""1409149501""","=""9781409149507""",4,3.99,Orion,Hardcover,307,2016,2016,2017/07/15,2017/07/09,"british, fiction, mystery, public-library","british (#18), fiction (#354), mystery (#48), public-library (#367)",read,,,,1,0
644655,"Raven Black (Shetland Island, #1)",Ann Cleeves,"Cleeves, Ann",,"=""0312359667""","=""9780312359669""",4,3.96,Minotaur Books,Hardcover,384,2007,2006,2017/07/03,2017/06/30,"fiction, knitting, mystery, public-library","fiction (#353), knitting (#30), mystery (#47), public-library (#366)",read,,,,1,0
28251002,The Nix,Nathan  Hill,"Hill, Nathan",,"=""110194661X""","=""9781101946619""",0,4.08,Knopf,Hardcover,625,2016,2016,,2017/06/27,to-read,to-read (#202),to-read,,,,0,0
23480520,"The Curious Case of the Copper Corpse  (Flavia de Luce, #6.5)",Alan Bradley,"Bradley, Alan",,"=""1101884916""","=""9781101884911""",4,3.77,Bantam ,Kindle Edition,22,2014,2014,2017/06/26,2017/06/25,"fiction, public-library","fiction (#352), public-library (#365)",read,,,,1,0
29906980,Lincoln in the Bardo,George Saunders,"Saunders, George",,"=""0812995341""","=""9780812995343""",3,3.75,Random House,Hardcover,368,2017,2017,2017/06/24,2017/06/08,"fiction, public-library","fiction (#351), public-library (#364)",read,I would like to listen to the audiobook since that is described by many reviewers as a unique and worthwhile experience.,,,1,0
31176294,Who Thought This Was a Good Idea?: And Other Questions You Should Have Answers to When You Work in the White House,Alyssa Mastromonaco,"Mastromonaco, Alyssa",Lauren Oyler,"=""1455588229""","=""9781455588220""",3,3.92,Twelve,Hardcover,244,2017,2017,2017/06/07,2017/05/26,"nonfiction, public-library","nonfiction (#185), public-library (#362)",read,,,,1,0
25761086,"The Masked City (The Invisible Library, #2)",Genevieve Cogman,"Cogman, Genevieve",,"=""1447256255""","=""9781447256250""",4,3.95,Pan Books,Paperback,357,2015,2015,2017/06/04,2017/04/19,"fantasy, fiction, public-library, scifi","fantasy (#9), fiction (#349), public-library (#361), scifi (#46)",read,,,,1,0
194637,"The Black Moon (Poldark, #5)",Winston Graham,"Graham, Winston",,"=""0330344986""","=""9780330344982""",4,4.27,Pan Books Ltd,Paperback,546,1996,1973,2017/05/19,2017/04/19,,,read,,,,1,0
21416690,"The Invisible Library (The Invisible Library, #1)",Genevieve Cogman,"Cogman, Genevieve",,"=""1447256239""","=""9781447256236""",4,3.74,Tor UK,Paperback,329,2015,2014,2017/04/19,2017/04/09,,,read,,,,1,0
34661402,Seaview House,Elizabeth Fair,"Fair, Elizabeth",,"=""""","=""""",0,4.03,Dean Street Press,Kindle Edition,243,2017,1955,,2017/04/16,to-read,to-read (#201),to-read,,,,0,0
28818324,"A Year Between Friends: 3191 Miles Apart: Crafts, Recipes, Letters, and Stories",Maria Alexandra Vettese,"Vettese, Maria Alexandra","Stephanie Congdon Barnes, Molly Wizenberg","=""1419722468""","=""9781419722462""",5,3.87,Abrams,Paperback,208,2016,,2017/04/12,2017/03/23,,,read,,,,1,0
1695464,Apples for Jam: A Colorful Cookbook,Tessa Kiros,"Kiros, Tessa",,"=""0740769715""","=""9780740769719""",4,4.02,Andrews McMeel Publishing,Hardcover,432,2007,2006,2017/04/12,2016/04/19,,,read,,,,1,0
7015403,The Gifts of Imperfection,Brené Brown,"Brown, Brené",,"=""159285849X""","=""9781592858491""",3,4.25,Hazelden,Paperback,137,2010,2010,2017/04/10,2017/03/15,,,read,,,,1,0
20509356,"Sand (The Sand Chronicles, #1)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",4,3.97,Broad Reach Publishing,Kindle Edition,336,2014,2014,2017/04/09,2016/10/14,,,read,,,,1,0
1396760,"Warleggan (Poldark, #4)",Winston Graham,"Graham, Winston",,"=""033034496X""","=""9780330344968""",5,4.29,Pan Books Ltd,Paperback,388,1996,1953,2017/03/29,2017/01/22,,,read,,,,1,0
23156040,"Those Who Leave and Those Who Stay (Neapolitan Novels, #3)",Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""""","=""""",4,4.35,Europa Editions,Paperback,418,2014,2013,2017/03/28,2016/05/07,public-library,public-library (#360),read,,,,1,0
29939205,"The Little Book of Life Hacks: How to Make Your Life Happier, Healthier, and More Beautiful",Yumi Sakugawa,"Sakugawa, Yumi",,"=""1250092256""","=""9781250092250""",0,3.53,St. Martin's Griffin,Flexibound,208,2017,2017,,2017/03/21,to-read,to-read (#200),to-read,,,,0,0
1217100,Thirteen Reasons Why,Jay Asher,"Asher, Jay",,"=""1595141715""","=""9781595141712""",4,3.84,Razorbill,Hardcover,288,2007,2007,2017/03/15,2015/09/29,"borrowed-from-a-friend, ya-fiction","borrowed-from-a-friend (#23), ya-fiction (#49)",read,,,,1,0
374855,"A Clash of Kings (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,"=""0553579908""","=""9780553579901""",4,4.42,Bantam Books,Mass Market Paperback,1009,2011,1998,2017/03/15,2016/04/29,"fantasy, fiction","fantasy (#8), fiction (#348)",read,,,,1,0
27840585,"Present Over Perfect: Leaving Behind Frantic for a Simpler, More Soulful Way of Living",Shauna Niequist,"Niequist, Shauna",Brené Brown,"=""0310342996""","=""9780310342991""",4,3.82,Zondervan,Hardcover,240,2016,2016,2017/03/05,2017/02/19,"nonfiction, public-library, memoir","nonfiction (#184), public-library (#359), memoir (#72)",read,,,,1,0
27152609,The World of Poldark,Emma Marriott,"Marriott, Emma",,"=""1509813624""","=""9781509813629""",5,4.40,Macmillan,Kindle Edition,224,2015,2015,2017/02/15,2017/01/22,,,read,,,,1,0
290186,Troubling Love,Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""1933372168""","=""9781933372167""",3,3.26,Europa Editions,Paperback,139,2006,1992,2016/02/14,2016/02/02,"italy, fiction","italy (#7), fiction (#333)",read,,,,1,0
25365698,"Jeremy Poldark (Poldark, #3)",Winston Graham,"Graham, Winston",,"=""1492622133""","=""9781492622130""",4,4.19,Sourcebooks Landmark,Paperback,304,2015,1950,2017/01/22,2016/09/05,,,read,,,,1,0
10327417,"Rivers of London (Rivers of London, #1)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""""","=""""",3,3.86,Gollancz,Kindle Edition,396,2011,2011,2017/01/07,2016/10/14,,,read,,,,1,0
8709777,"Demelza (Poldark, #2)",Winston Graham,"Graham, Winston",,"=""""","=""""",5,4.22,Sourcebooks Landmark,Kindle Edition,429,2010,1946,2016/12/26,2016/09/05,,,read,,,,1,0
31538635,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1)",J.K. Rowling,"Rowling, J.K.",MinaLima,"=""1781106282""","=""9781781106280""",0,4.21,Pottermore Limited,ebook,71,2016,2016,,2016/11/25,to-read,to-read (#199),to-read,,,,0,0
25365667,"Ross Poldark (Poldark, #1)",Winston Graham,"Graham, Winston",,"=""1492622079""","=""9781492622079""",5,4.08,Sourcebooks Landmark,Paperback,379,2015,1945,2016/11/25,2016/09/05,"fiction, public-library","fiction (#347), public-library (#358)",read,,,,1,0
31538614,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)",J.K. Rowling,"Rowling, J.K.",MinaLima,"=""1781106290""","=""9781781106297""",0,4.17,Pottermore Limited,ebook,71,2016,2016,,2016/11/22,to-read,to-read (#198),to-read,,,,0,0
18090093,"100 Days of Real Food: How We Did It, What We Learned, and 100 Easy, Wholesome Recipes Your Family Will Love (100 Days of Real Food series)",Lisa Leake,"Leake, Lisa",,"=""0062252550""","=""9780062252555""",3,4.06,William Morrow Cookbooks,Hardcover,368,2014,2014,2016/11/04,2014/12/15,"cookery-books, food, kindle, nonfiction","cookery-books (#19), food (#60), kindle (#19), nonfiction (#172)",read,,,,1,0
29243630,Children of the New World,Alexander        Weinstein,"Weinstein, Alexander",,"=""1250099005""","=""9781250099006""",3,3.75,Picador ,Kindle Edition,229,2016,2016,2016/11/04,2016/10/27,"fiction, public-library, short-stories","fiction (#345), public-library (#357), short-stories (#15)",read,,,,1,0
16034225,Sidney Chambers and the Perils of the Night (The Grantchester Mysteries #2),James Runcie,"Runcie, James",,"=""1608199517""","=""9781608199518""",0,3.78,Bloomsbury USA,Paperback,368,2013,2013,,2016/10/14,limbo,limbo (#2),limbo,,,,0,0
7905092,Freedom,Jonathan Franzen,"Franzen, Jonathan",,"=""0374158460""","=""9780374158460""",0,3.79,"Farrar, Straus and Giroux",Hardcover,562,2010,2010,2011/01/01,2012/07/06,couldn-t-finish-for-the-life-of-me,couldn-t-finish-for-the-life-of-me (#2),couldn-t-finish-for-the-life-of-me,,,,1,0
6101718,"The Magicians (The Magicians, #1)",Lev Grossman,"Grossman, Lev",,"=""0670020559""","=""9780670020553""",0,3.53,Viking,Hardcover,402,2009,2009,,2010/10/27,"fiction, public-library, couldn-t-finish-for-the-life-of-me","fiction (#45), public-library (#91), couldn-t-finish-for-the-life-of-me (#1)",couldn-t-finish-for-the-life-of-me,I got about halfway through and decided to stop wasting my time. I kept thinking it would get better. Ugh.,,,0,0
28696604,"Words on the Move: Why English Won't—and Can't—Sit Still (Like, Literally)",John McWhorter,"McWhorter, John",,"=""1627794719""","=""9781627794718""",0,4.14,Henry Holt and Co.,Hardcover,257,2016,2016,,2016/09/15,limbo,limbo (#1),limbo,,,,0,0
48132,"My Family and Other Animals (Corfu Trilogy, #1)",Gerald Durrell,"Durrell, Gerald",,"=""0142004413""","=""9780142004418""",4,4.17,Penguin Books,Paperback,273,2004,1956,2016/09/20,2015/02/08,,,read,,,,1,0
3214763,"Death Rites (Petra Delicado Mysteries, #1)",Alicia Giménez Bartlett,"Bartlett, Alicia Giménez","Jonathan Dunne, Jonathan Dunn","=""1933372540""","=""9781933372549""",4,3.57,Europa Editions,Paperback,300,2008,1996,2016/09/08,2016/08/20,"europe, fiction, mystery","europe (#5), fiction (#344), mystery (#46)",read,,,,1,0
628036,The Shadow of the Wind,Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""1594200106""","=""9781594200106""",5,4.30,The Penguin Press,Hardcover,487,2004,2001,,2008/06/03,"fiction, favorites, public-library","fiction (#96), favorites (#8), public-library (#204)",read,,,,1,0
7110422,Under a Red Sky: Memoir of a Childhood in Communist Romania,Haya Leah Molnar,"Molnar, Haya Leah",,"=""0374318409""","=""9780374318406""",5,3.90,Farrar Straus Giroux (BYR),Hardcover,320,2010,2010,2016/08/15,2016/07/26,"biography, europe, memoir, jewish, public-library, nonfiction","biography (#2), europe (#4), memoir (#71), jewish (#3), public-library (#356), nonfiction (#183)",read,,,,1,0
43702,The Blackwater Lightship,Colm Tóibín,"Tóibín, Colm",,"=""0743203313""","=""9780743203319""",0,3.92,Scribner,Paperback,288,2005,1999,,2016/08/13,to-read,to-read (#197),to-read,,,,0,0
21412360,Nora Webster,Colm Tóibín,"Tóibín, Colm",,"=""1439138338""","=""9781439138335""",0,3.62,Scribner,Hardcover,373,2014,2014,,2016/08/13,to-read,to-read (#196),to-read,,,,0,0
29056083,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",J.K. Rowling,"Rowling, J.K.","Jack Thorne, John Tiffany","=""""","=""""",5,3.48,"Little, Brown",Hardcover,343,2016,2016,2016/08/10,2016/07/31,,,read,Did not disappoint! ,,,1,0
8933944,"Harry Potter: The Prequel (Harry Potter, #0.5)",J.K. Rowling,"Rowling, J.K.",,"=""1156923441""","=""9781156923443""",5,4.10,Books LLC,ebook,3,2008,2008,,2016/08/04,,,read,,,,1,0
